secret,turn_index,question,label
sock,21,I'm going to take a guess that the object is a shoelace.?,Open
sock,22,Is the object used to polish or shine footwear?,Closed
sock,23,Is the object used to protect or cover footwear in some way?,Closed
sock,24,I'm going to take a guess that the object is an insole.?,Open
sock,25,Is the object a shoe tree?,Closed
sock,26,I'm going to take a guess that the object is a shoe horn.?,Open
sock,27,"Is the object used to cover the bottom of footwear to prevent slipping, like a slip-on shoe grip?",Closed
sock,28,"Is the object used to cover the top of footwear, like a shoe cover?",Closed
sock,29,"Is the object a type of footwear accessory, like a shoe clip or a shoe charm?",Closed
sock,30,I'm going to take a guess that the object is an ankle strap.?,Open
sock,31,"Is the object a type of shoe decoration, like a shoe clip or a shoe buckle?",Closed
sock,32,"Is the object something that is attached to the footwear, like a charm or a tag?",Closed
sock,33,Is the object used to identify or distinguish one pair of footwear from another?,Closed
sock,34,I'm going to take a guess that the object is a shoe tag.?,Open
sock,35,"Is the object a type of label or identifier that is attached to the footwear, like a name tag or a brand label?",Closed
sock,36,"Is the object used to distinguish between left and right footwear, like a left or right shoe indicator?",Closed
sock,37,"Is the object used to identify the owner of the footwear, like a personalized shoe label?",Closed
sock,38,"Is the object a type of identifier that is attached to the footwear, but not necessarily to identify the owner, like a color-coded label?",Closed
sock,39,"Is the object related to organizing or storing footwear, like a shoe label or a shoe marker?",Closed
sock,40,"Is the object a type of accessory that serves a functional purpose, like a shoe lace lock or a heel grip?",Closed
sock,41,I'm going to take a guess that the object is a heel grip.?,Open
sock,42,"Is the object a type of device that helps to secure the footwear to the foot, like a shoe strap or a foot strap?",Closed
sock,43,"Is the object a type of device that helps to prevent the footwear from slipping or falling off, like a shoe clip or a heel stop?",Closed
sock,44,"Is the object a type of device that helps to adjust or customize the fit of the footwear, like a shoe stretcher or a heel lift?",Closed
sock,45,"Is the object a type of device that helps to protect the footwear from wear and tear, like a shoe sole protector or a heel cap?",Closed
sock,46,"Is the object a type of device that helps to improve the performance or functionality of the footwear, like a shoe insole or an arch support?",Closed
sock,47,"Is the object something that is placed inside the footwear to provide support or comfort, but is not an insole or an arch support?",Closed
sock,48,I'm going to take a guess that the object is an orthotic.?,Open
sock,49,Is the object a type of cushioning or padding that is placed inside the footwear to provide comfort or support?,Closed
sock,50,"Is the object a type of device that helps to reduce friction or pressure inside the footwear, like a blister shield or a toe separator?",Closed
sofa,1,Is the object you are thinking of something that can be held in your hand?,Closed
sofa,2,Is the object man-made?,Closed
sofa,3,Is the object used for transportation?,Closed
sofa,4,Is the object related to a building or construction?,Closed
sofa,5,Is the object a type of building material?,Closed
sofa,6,Is the object something that can be found inside a building?,Closed
sofa,7,Is the object something that can be sat on?,Closed
sofa,8,Is the object a chair?,Closed
sofa,9,Is the object a couch?,Closed
sofa,10,Is the object leather?,Closed
sofa,11,Is the object a brown leather couch?,Closed
sofa,12,Is the object a black leather couch?,Closed
sofa,13,Is the object a white leather couch?,Closed
sofa,14,Is the object a red leather couch?,Closed
sofa,15,Is the object a green leather couch?,Closed
sofa,16,Is the object a gray leather couch?,Closed
sofa,17,Is the object a beige leather couch?,Closed
sofa,18,Is the object a tan leather couch?,Closed
sofa,19,Is the object a blue leather couch?,Closed
sofa,20,Is the object a purple leather couch?,Closed
sofa,21,Is the object a yellow leather couch?,Closed
sofa,22,Is the object a turquoise leather couch?,Closed
sofa,23,Is the object a pink leather couch?,Closed
sofa,24,Is the object an orange leather couch?,Closed
sofa,25,Is the object a silver leather couch?,Closed
sofa,26,Is the object a gold leather couch?,Closed
sofa,27,Is the object a copper leather couch?,Closed
sofa,28,Is the object a bronze leather couch?,Closed
sofa,29,Is the object a wood tone leather couch?,Closed
sofa,30,Is the object a walnut leather couch?,Closed
sofa,31,Is the object a mahogany leather couch?,Closed
sofa,32,Is the object an oak leather couch?,Closed
sofa,33,Is the object a pine leather couch?,Closed
sofa,34,Is the object a maple leather couch?,Closed
sofa,35,Is the object a cherry leather couch?,Closed
sofa,36,Is the object an ash leather couch?,Closed
sofa,37,Is the object a teak leather couch?,Closed
sofa,38,Is the object an ebony leather couch?,Closed
sofa,39,Is the object a birch leather couch?,Closed
sofa,40,Is the object a cedar leather couch?,Closed
sofa,41,Is the object a cypress leather couch?,Closed
sofa,42,Is the object a spruce leather couch?,Closed
sofa,43,Is the object a fir leather couch?,Closed
sofa,44,Is the object a hickory leather couch?,Closed
sofa,45,Is the object an elm leather couch?,Closed
sofa,46,Is the object a sycamore leather couch?,Closed
sofa,47,Is the object an aspen leather couch?,Closed
sofa,48,Is the object a poplar leather couch?,Closed
sofa,49,Is the object a willow leather couch?,Closed
sofa,50,Is the object an alder leather couch?,Closed
softball,1,Is the object you are thinking of something that can be held in one's hand?,Closed
softball,2,Is the object man-made?,Closed
softball,3,Does the object have buttons or controls?,Closed
softball,4,Is the object used for entertainment?,Closed
softball,5,Is the object electronic?,Closed
softball,6,Is the object made primarily of plastic?,Closed
softball,7,I'm going to take a guess that the object is a Frisbee.?,Open
softball,8,Does the object make a sound?,Closed
softball,9,Is the object a musical instrument?,Closed
softball,10,Is the object used by only one person at a time?,Closed
softball,11,Is the object commonly found in a child's toy box?,Closed
softball,12,I'm going to take a guess that the object is a kazoo.?,Open
softball,13,Does the object have moving parts?,Closed
softball,14,Is the object used primarily with the mouth?,Closed
softball,15,I'm going to take a guess that the object is a ball.?,Open
songbook,1,What is the size of the object you are thinking of?,Open
songbook,2,Is the object you are thinking of man-made?,Closed
songbook,3,Is the object you are thinking of electronic?,Closed
songbook,4,Is the object you are thinking of made primarily of plastic?,Closed
songbook,5,Is the object you are thinking of used for a specific task or function?,Closed
songbook,6,Is the object you are thinking of something that can be held in your hand?,Closed
songbook,7,Is the object you are thinking of used for preparing or consuming food or drink?,Closed
songbook,8,Is the object you are thinking of related to personal grooming or hygiene?,Closed
songbook,9,"Is the object you are thinking of used for entertainment, such as a game, toy, or puzzle?",Closed
songbook,10,Is the object you are thinking of a book?,Closed
songbook,11,I was way off. ?,Open
spacesuit,1,Is the object you are thinking of something that can be held in your hand?,Closed
spacesuit,2,Is the object you are thinking of man-made?,Closed
spacesuit,3,Does the object you are thinking of have moving parts?,Closed
spacesuit,4,Is the object you are thinking of something that can be found in most households?,Closed
spacesuit,5,Is the object you are thinking of used for transportation?,Closed
spacesuit,6,Is the object you are thinking of something that requires a power source to function?,Closed
spacesuit,7,Is the object you are thinking of a type of machine?,Closed
spacesuit,8,Is the object you are thinking of something that serves an industrial purpose?,Closed
spacesuit,9,Is the object you are thinking of related to construction?,Closed
spacesuit,10,Is the object you are thinking of related to manufacturing?,Closed
spacesuit,11,Is the object you are thinking of related to energy production?,Closed
spacesuit,12,Is the object you are thinking of related to water treatment?,Closed
spacesuit,13,Is the object you are thinking of related to waste management?,Closed
spacesuit,14,Is the object you are thinking of related to mining?,Closed
spacesuit,15,Is the object you are thinking of related to agriculture?,Closed
spacesuit,16,Is the object you are thinking of related to oil and gas?,Closed
spacesuit,17,Is the object you are thinking of something that is typically found outdoors?,Closed
spacesuit,18,Is the object you are thinking of related to telecommunications?,Closed
spacesuit,19,"Is the object you are thinking of something that is large in size, at least the size of a car?",Closed
spacesuit,20,Is the object you are thinking of a crane?,Closed
spacesuit,21,Is the object you are thinking of a generator?,Closed
spacesuit,22,Is the object you are thinking of a pump?,Closed
spacesuit,23,Is the object you are thinking of a compressor?,Closed
spacesuit,24,Is the object you are thinking of a turbine?,Closed
spacesuit,25,Is the object you are thinking of an air conditioning unit?,Closed
spacesuit,26,Is the object you are thinking of a large fan?,Closed
spacesuit,27,Is the object you are thinking of something that is used for heating?,Closed
spacesuit,28,Is the object you are thinking of something that is used for cooling?,Closed
spacesuit,29,Is the object you are thinking of a large motor?,Closed
spacesuit,30,"Is the object you are thinking of something that is used to control or regulate the flow of a substance, such as a liquid or gas?",Closed
spacesuit,31,Is the object you are thinking of something that is used to convert one form of energy into another?,Closed
spacesuit,32,Is the object you are thinking of a large tank or container?,Closed
spacesuit,33,"Is the object you are thinking of something that is used for a specific task or function, such as lifting, moving, or processing something?",Closed
